model,fusion_alpha,ease_lambda,rp3_beta,rp3_topK,seed,bucket,n_users,NDCG@10,Recall@10,HitRate@10,NDCG@20,Recall@20,HitRate@20
Hybrid-Matrix,0.3,200,0.6,200,2,overall,6004,0.32136135105563884,0.19406581320414587,0.8439373750832778,0.3188885996703726,0.28284097039254613,0.9143904063957362
Hybrid-Matrix,0.3,200,0.6,200,2,q1,5935,0.3405665743127012,0.24972357732452294,0.8478517270429654,0.3523589760388257,0.3635258648857718,0.917944397641112
Hybrid-Matrix,0.3,200,0.6,200,2,q2,4474,0.007016805189949643,0.011710784000681183,0.01899865891819401,0.009990341351638815,0.021450588878078422,0.035762181493071074
Hybrid-Matrix,0.3,200,0.6,200,2,q3,2899,0.0029084268716747007,0.004881814747285599,0.0072438771990341495,0.004112379011816703,0.008826524745807257,0.012763021731631597
Hybrid-Matrix,0.3,200,0.6,200,2,q4,1585,0.0010956137487786969,0.0031545741324921135,0.0031545741324921135,0.0016444350986075493,0.005126182965299685,0.0056782334384858045
Hybrid-Matrix,0.3,200,0.6,200,2,q5,666,0.0,0.0,0.0,0.0005787022619744385,0.0022522522522522522,0.003003003003003003
Hybrid-Matrix,0.5,200,0.6,200,2,overall,6004,0.3319431303174223,0.20369897550338864,0.8594270486342438,0.32988340123829046,0.2953645595810217,0.9255496335776149
Hybrid-Matrix,0.5,200,0.6,200,2,q1,5935,0.35190095973241126,0.262270500521536,0.8636899747262005,0.3643729123615886,0.37865000945190974,0.9288963774220724
Hybrid-Matrix,0.5,200,0.6,200,2,q2,4474,0.008013190777759128,0.01353667752304319,0.022351363433169423,0.01150144274784775,0.025169054359935005,0.04224407688869021
Hybrid-Matrix,0.5,200,0.6,200,2,q3,2899,0.003330183938752018,0.005591419044333842,0.008278716798896172,0.0048287693521427925,0.01074289437518137,0.01483270093135564
Hybrid-Matrix,0.5,200,0.6,200,2,q4,1585,0.0009582793616642598,0.002523659305993691,0.002523659305993691,0.001821461971240462,0.005757097791798107,0.006309148264984227
Hybrid-Matrix,0.5,200,0.6,200,2,q5,666,0.0,0.0,0.0,0.0006265442869275224,0.0022522522522522522,0.003003003003003003
Hybrid-Matrix,0.7,200,0.6,200,2,overall,6004,0.3428806095311058,0.21068386940601513,0.8699200532978014,0.3426545044091994,0.31031031734397674,0.9342105263157895
Hybrid-Matrix,0.7,200,0.6,200,2,q1,5935,0.36284080865184076,0.27088673235571137,0.8737994945240101,0.3778801790978943,0.3966648616200228,0.9364785172704296
Hybrid-Matrix,0.7,200,0.6,200,2,q2,4474,0.00937843060535915,0.016195780204497235,0.02749217702279839,0.014312840568704575,0.03241095976256186,0.05744300402324542
Hybrid-Matrix,0.7,200,0.6,200,2,q3,2899,0.0033780697778276266,0.005901323390112628,0.008968609865470852,0.0050694376674984614,0.011666037002359872,0.016902380131079683
Hybrid-Matrix,0.7,200,0.6,200,2,q4,1585,0.0011141017021152554,0.0031545741324921135,0.0031545741324921135,0.0016243064673555937,0.005126182965299685,0.0056782334384858045
Hybrid-Matrix,0.7,200,0.6,200,2,q5,666,0.0,0.0,0.0,0.00040576299463561524,0.0015015015015015015,0.0015015015015015015
Hybrid-Matrix,0.3,500,0.3,200,2,overall,6004,0.2789931439197436,0.1624355289858008,0.7913057961359093,0.27282564501745576,0.23450113561616254,0.8720852764823451
Hybrid-Matrix,0.3,500,0.3,200,2,q1,5935,0.2972666702024733,0.20995722440206938,0.7988205560235889,0.30359863848789603,0.30463936537440195,0.8802021903959562
Hybrid-Matrix,0.3,500,0.3,200,2,q2,4474,0.0013177507000409732,0.002611384294441961,0.004023245417970496,0.001792320006469347,0.004343614960512591,0.006481895395619133
Hybrid-Matrix,0.3,500,0.3,200,2,q3,2899,0.0006420673046384223,0.0010348395998620215,0.0010348395998620215,0.0006420673046384223,0.0010348395998620215,0.0010348395998620215
Hybrid-Matrix,0.3,500,0.3,200,2,q4,1585,0.0,0.0,0.0,0.0,0.0,0.0
Hybrid-Matrix,0.3,500,0.3,200,2,q5,666,0.0,0.0,0.0,0.0,0.0,0.0
Hybrid-Matrix,0.5,500,0.3,200,2,overall,6004,0.29768428515060547,0.17827187144354234,0.820786142571619,0.2925141044863896,0.256791539351935,0.8939040639573618
Hybrid-Matrix,0.5,500,0.3,200,2,q1,5935,0.31802715323059455,0.2311297209452259,0.828306655433867,0.3259747795083915,0.33262641587758335,0.901095197978096
Hybrid-Matrix,0.5,500,0.3,200,2,q2,4474,0.002206863428350233,0.004120101326180897,0.006258381761287439,0.0034117572896696963,0.008523319922515274,0.012293249888243183
Hybrid-Matrix,0.5,500,0.3,200,2,q3,2899,0.0006898930665746809,0.0010348395998620215,0.0010348395998620215,0.0010533195839411973,0.002414625733011383,0.0027595722662987236
Hybrid-Matrix,0.5,500,0.3,200,2,q4,1585,0.0,0.0,0.0,0.0001577287066246057,0.0006309148264984228,0.0006309148264984228
Hybrid-Matrix,0.5,500,0.3,200,2,q5,666,0.0,0.0,0.0,0.0,0.0,0.0
Hybrid-Matrix,0.7,500,0.3,200,2,overall,6004,0.3230246241895492,0.19893345430657125,0.853597601598934,0.3180468947095238,0.28439931241084704,0.9183877415056629
Hybrid-Matrix,0.7,500,0.3,200,2,q1,5935,0.34494132428125523,0.25761916069636365,0.8599831508003369,0.35454679144559453,0.3678837463136128,0.9251895534962089
Hybrid-Matrix,0.7,500,0.3,200,2,q2,4474,0.004404370743829851,0.007985290674159696,0.012516763522574878,0.006311881767209774,0.014575749835025648,0.021457308895842648
Hybrid-Matrix,0.7,500,0.3,200,2,q3,2899,0.0012590133628744432,0.002932045532942394,0.003104518799586064,0.001772304561389902,0.004560959717910391,0.006209037599172128
Hybrid-Matrix,0.7,500,0.3,200,2,q4,1585,0.000224736395651749,0.0006309148264984228,0.0006309148264984228,0.000224736395651749,0.0006309148264984228,0.0006309148264984228
Hybrid-Matrix,0.7,500,0.3,200,2,q5,666,0.0,0.0,0.0,0.0,0.0,0.0
Hybrid-Matrix,0.3,500,0.6,200,2,overall,6004,0.32548948116856913,0.1974054897405267,0.8487674883411059,0.32265844000833643,0.2864361695014418,0.917221852098601
Hybrid-Matrix,0.3,500,0.6,200,2,q1,5935,0.34489679525938827,0.2538710376753989,0.85273799494524,0.35660432032098405,0.36838404369148453,0.9208087615838247
Hybrid-Matrix,0.3,500,0.6,200,2,q2,4474,0.007388644865006526,0.012481906039125528,0.02056325435851587,0.010324715712737392,0.02205593830439343,0.037103263299061245
Hybrid-Matrix,0.3,500,0.6,200,2,q3,2899,0.0030641986430008663,0.005246472511046501,0.00793377026560883,0.00437394802518614,0.00971763662346622,0.013797861331493619
Hybrid-Matrix,0.3,500,0.6,200,2,q4,1585,0.0009389433916836848,0.002523659305993691,0.002523659305993691,0.0016542563898107306,0.005126182965299685,0.0056782334384858045
Hybrid-Matrix,0.3,500,0.6,200,2,q5,666,0.0,0.0,0.0,0.0005670826453532895,0.0022522522522522522,0.003003003003003003
Hybrid-Matrix,0.5,500,0.6,200,2,overall,6004,0.33861673228898764,0.20791692019403166,0.8652564956695536,0.3366719665408174,0.3010787463006138,0.9278814123917388
Hybrid-Matrix,0.5,500,0.6,200,2,q1,5935,0.358959340464839,0.2676933258909303,0.8692502106149957,0.37189771563724433,0.3860420773301585,0.9307497893850042
Hybrid-Matrix,0.5,500,0.6,200,2,q2,4474,0.008555256457370531,0.014554551518118797,0.025257040679481448,0.01242329142967797,0.027374629927394294,0.04805543138131426
Hybrid-Matrix,0.5,500,0.6,200,2,q3,2899,0.0033640266991848836,0.0057556792982801945,0.008623663332183512,0.004915278709097708,0.01105088235133078,0.016212487064505003
Hybrid-Matrix,0.5,500,0.6,200,2,q4,1585,0.0009345834104321405,0.002523659305993691,0.002523659305993691,0.0017532538346089273,0.005757097791798107,0.006309148264984227
Hybrid-Matrix,0.5,500,0.6,200,2,q5,666,0.0,0.0,0.0,0.0005803595255018322,0.0022522522522522522,0.003003003003003003
Hybrid-Matrix,0.7,500,0.6,200,2,overall,6004,0.3519575195177428,0.21560375833305956,0.8752498334443705,0.351586742489125,0.31773318107321025,0.9377081945369754
Hybrid-Matrix,0.7,500,0.6,200,2,q1,5935,0.3724808293388492,0.27803288972704315,0.8786857624262847,0.3872004350256692,0.4053790257971665,0.939005897219882
Hybrid-Matrix,0.7,500,0.6,200,2,q2,4474,0.01012540138420059,0.016956258736544834,0.031962449709432274,0.016370308756480954,0.03728565585820118,0.06861868573983013
Hybrid-Matrix,0.7,500,0.6,200,2,q3,2899,0.003227461182359776,0.005908988868630126,0.009313556398758192,0.005190757429255199,0.012294606240794582,0.019661952397378408
Hybrid-Matrix,0.7,500,0.6,200,2,q4,1585,0.0007257826503330271,0.0018927444794952682,0.0018927444794952682,0.001559376197376456,0.005126182965299685,0.0056782334384858045
Hybrid-Matrix,0.7,500,0.6,200,2,q5,666,0.0,0.0,0.0,0.00036734315633367274,0.0015015015015015015,0.0015015015015015015
Hybrid-Matrix,0.3,200,0.3,200,3,overall,6013,0.2730939962782009,0.1582743990693281,0.7761516713786796,0.267519212107906,0.2293848341153431,0.8588059205055713
Hybrid-Matrix,0.3,200,0.3,200,3,q1,5943,0.2907103414418559,0.20460653847654195,0.784284031633855,0.29744208016799023,0.2988738864186246,0.8677435638566381
Hybrid-Matrix,0.3,200,0.3,200,3,q2,4400,0.0010730985330411394,0.002196969696969697,0.0027272727272727275,0.0012946028582076635,0.0029621212121212115,0.004090909090909091
Hybrid-Matrix,0.3,200,0.3,200,3,q3,2896,0.00014871428110269097,0.0003453038674033149,0.0003453038674033149,0.0003141549751024618,0.0008632596685082873,0.0013812154696132596
Hybrid-Matrix,0.3,200,0.3,200,3,q4,1678,0.0,0.0,0.0,0.0,0.0,0.0
Hybrid-Matrix,0.3,200,0.3,200,3,q5,698,0.0,0.0,0.0,0.0,0.0,0.0
Hybrid-Matrix,0.5,200,0.3,200,3,overall,6013,0.2879305626949382,0.1713659482192537,0.8004323964743056,0.2828224617191478,0.24617982628067706,0.8774322301679695
Hybrid-Matrix,0.5,200,0.3,200,3,q1,5943,0.30745885753475705,0.22180947273234033,0.8086824835941444,0.3153513988526285,0.32073100783548186,0.8860844691233384
Hybrid-Matrix,0.5,200,0.3,200,3,q2,4400,0.0016135340394170946,0.0030303030303030303,0.003863636363636364,0.0023962880247090745,0.005659090909090909,0.007727272727272728
Hybrid-Matrix,0.5,200,0.3,200,3,q3,2896,0.00041209475263027305,0.0006906077348066298,0.0010359116022099447,0.0005004998645728213,0.000949585635359116,0.0017265193370165745
Hybrid-Matrix,0.5,200,0.3,200,3,q4,1678,0.00010562531989514169,0.0002979737783075089,0.0005959475566150178,0.00010562531989514169,0.0002979737783075089,0.0005959475566150178
Hybrid-Matrix,0.5,200,0.3,200,3,q5,698,0.0,0.0,0.0,0.0,0.0,0.0
Hybrid-Matrix,0.7,200,0.3,200,3,overall,6013,0.3092407802624115,0.18853383972307264,0.8310327623482454,0.30372921044807333,0.26922218746792387,0.8972226841842674
Hybrid-Matrix,0.7,200,0.3,200,3,q1,5943,0.33089084097034177,0.24482743438246524,0.8389702170620899,0.3389792428929549,0.34870665094557163,0.9049301699478378
Hybrid-Matrix,0.7,200,0.3,200,3,q2,4400,0.003050864091168605,0.005696969696969697,0.007954545454545454,0.004504102810200079,0.010765151515151518,0.015227272727272726
Hybrid-Matrix,0.7,200,0.3,200,3,q3,2896,0.0006975593458376014,0.0012948895027624309,0.0020718232044198894,0.0012332677001883946,0.0031570639305445935,0.0051795580110497235
Hybrid-Matrix,0.7,200,0.3,200,3,q4,1678,0.00021139083285204012,0.0004469606674612634,0.0011918951132300357,0.0004324716356080054,0.0013408820023837903,0.0023837902264600714
Hybrid-Matrix,0.7,200,0.3,200,3,q5,698,0.0,0.0,0.0,0.0,0.0,0.0
Hybrid-Matrix,0.3,200,0.6,200,3,overall,6013,0.31690690843572916,0.1923879250451493,0.8360219524363878,0.31436839123426275,0.2788486729240649,0.9048727756527524
Hybrid-Matrix,0.3,200,0.6,200,3,q1,5943,0.3368309536917613,0.24823843017070238,0.8403163385495541,0.3480378893050567,0.3590387541564888,0.9093050647820966
Hybrid-Matrix,0.3,200,0.6,200,3,q2,4400,0.006126821067422269,0.011580176767676767,0.01840909090909091,0.00958833817949186,0.022966971790835424,0.035454545454545454
Hybrid-Matrix,0.3,200,0.6,200,3,q3,2896,0.0028498941646169615,0.0045703433307024465,0.007251381215469613,0.004333135599117127,0.009566561431202316,0.013466850828729282
Hybrid-Matrix,0.3,200,0.6,200,3,q4,1678,0.0007500044793401999,0.0010429082240762813,0.0017878426698450535,0.0009540138409703433,0.0016885180770758838,0.0029797377830750892
Hybrid-Matrix,0.3,200,0.6,200,3,q5,698,0.0004312750654211765,0.0014326647564469914,0.0014326647564469914,0.0007627624768248428,0.0028653295128939827,0.0028653295128939827
Hybrid-Matrix,0.5,200,0.6,200,3,overall,6013,0.32742853104964276,0.1998660663770279,0.8491601530018293,0.32555960182859844,0.29132238049938186,0.9145185431564943
Hybrid-Matrix,0.5,200,0.6,200,3,q1,5943,0.34809468940613897,0.2575938225233376,0.8532727578663974,0.36054317177332074,0.37403178628798217,0.9185596500084132
Hybrid-Matrix,0.5,200,0.6,200,3,q2,4400,0.007308321313630514,0.01438303489439853,0.022727272727272728,0.011301806938348575,0.027314901638765272,0.04409090909090909
Hybrid-Matrix,0.5,200,0.6,200,3,q3,2896,0.0029585880489174697,0.004742995264404104,0.007596685082872928,0.004482249501019568,0.009702216521967903,0.014157458563535912
Hybrid-Matrix,0.5,200,0.6,200,3,q4,1678,0.0007500044793401999,0.0010429082240762813,0.0017878426698450535,0.0010251303813529078,0.0018375049662296382,0.0029797377830750892
Hybrid-Matrix,0.5,200,0.6,200,3,q5,698,0.0004141329889941087,0.0014326647564469914,0.0014326647564469914,0.0004141329889941087,0.0014326647564469914,0.0014326647564469914
Hybrid-Matrix,0.7,200,0.6,200,3,overall,6013,0.33934273932478676,0.20923979111302257,0.861134209213371,0.3381979440875905,0.30506384905846906,0.9211707966073508
Hybrid-Matrix,0.7,200,0.6,200,3,q1,5943,0.36027218700520014,0.2691058325396978,0.8645465253239105,0.3740698138263378,0.3904158130678721,0.9246171967020024
Hybrid-Matrix,0.7,200,0.6,200,3,q2,4400,0.00932721590495247,0.017082606156469792,0.028863636363636362,0.01439165966323229,0.033682793216884124,0.05659090909090909
Hybrid-Matrix,0.7,200,0.6,200,3,q3,2896,0.0032151095888815788,0.00593429360694554,0.009323204419889503,0.004919204249280003,0.011774039726387794,0.017265193370165747
Hybrid-Matrix,0.7,200,0.6,200,3,q4,1678,0.0008718056697981773,0.0013408820023837903,0.0023837902264600714,0.0010610974307142752,0.0018375049662296382,0.0029797377830750892
Hybrid-Matrix,0.7,200,0.6,200,3,q5,698,0.0,0.0,0.0,0.0003871606796953005,0.0014326647564469914,0.0014326647564469914
Hybrid-Matrix,0.3,500,0.3,200,3,overall,6013,0.2760685397649751,0.15974216686833606,0.7798104107766506,0.27128686563408383,0.2337281062691463,0.863129885248628
Hybrid-Matrix,0.3,500,0.3,200,3,q1,5943,0.29404651243767455,0.20660527179859192,0.7881541309103146,0.30187386080383016,0.30448090839928643,0.8719501935049638
Hybrid-Matrix,0.3,500,0.3,200,3,q2,4400,0.0011177759344321834,0.002196969696969697,0.0027272727272727275,0.0015460121239012615,0.0037196969696969696,0.005
Hybrid-Matrix,0.3,500,0.3,200,3,q3,2896,0.00014871428110269097,0.0003453038674033149,0.0003453038674033149,0.00031976157610503933,0.0008632596685082873,0.0013812154696132596
Hybrid-Matrix,0.3,500,0.3,200,3,q4,1678,0.0,0.0,0.0,0.0,0.0,0.0
Hybrid-Matrix,0.3,500,0.3,200,3,q5,698,0.0,0.0,0.0,0.0,0.0,0.0
Hybrid-Matrix,0.5,500,0.3,200,3,overall,6013,0.29576430907037377,0.17726157110147425,0.8104107766505904,0.2897818737631094,0.25260035496027283,0.8827540329286546
Hybrid-Matrix,0.5,500,0.3,200,3,q1,5943,0.31600991010324264,0.22982024317700755,0.8182735991923271,0.32322573210698563,0.3288714700359942,0.8913006898872623
Hybrid-Matrix,0.5,500,0.3,200,3,q2,4400,0.0019136933113370913,0.0037196969696969696,0.005227272727272727,0.0026999032253844897,0.006295454545454545,0.00909090909090909
Hybrid-Matrix,0.5,500,0.3,200,3,q3,2896,0.00047878133833495116,0.0007769337016574585,0.0013812154696132596,0.0007789189155980294,0.001985497237569061,0.0027624309392265192
Hybrid-Matrix,0.5,500,0.3,200,3,q4,1678,0.0001152719926205428,0.0002979737783075089,0.0005959475566150178,0.00017003894337659439,0.0004469606674612634,0.0011918951132300357
Hybrid-Matrix,0.5,500,0.3,200,3,q5,698,0.0,0.0,0.0,0.0,0.0,0.0
Hybrid-Matrix,0.7,500,0.3,200,3,overall,6013,0.3202284636695361,0.19549702877644132,0.8426742058872443,0.31538564460196183,0.2800874830028337,0.9043738566439381
Hybrid-Matrix,0.7,500,0.3,200,3,q1,5943,0.3426846066683071,0.25417436265947446,0.850412249705536,0.35191510438229184,0.3624495416452358,0.911492512199226
Hybrid-Matrix,0.7,500,0.3,200,3,q2,4400,0.003888073728770291,0.007344696969696969,0.010227272727272727,0.006179125597348475,0.015246482683982682,0.022727272727272728
Hybrid-Matrix,0.7,500,0.3,200,3,q3,2896,0.0008119826407015999,0.0016401933701657458,0.0024171270718232043,0.0015176157472066502,0.0038970007892659823,0.005870165745856353
Hybrid-Matrix,0.7,500,0.3,200,3,q4,1678,0.0004036246467908161,0.0010429082240762813,0.0017878426698450535,0.0004036246467908161,0.0010429082240762813,0.0017878426698450535
Hybrid-Matrix,0.7,500,0.3,200,3,q5,698,0.0,0.0,0.0,0.0,0.0,0.0
Hybrid-Matrix,0.3,500,0.6,200,3,overall,6013,0.31976936642380477,0.19394807872092268,0.8373524031265591,0.31781632342194943,0.28236410014888147,0.9065358390154665
Hybrid-Matrix,0.3,500,0.6,200,3,q1,5943,0.3398278373559672,0.2501804756701435,0.8414941948510853,0.35183012506737904,0.36327560242192364,0.9109877166414269
Hybrid-Matrix,0.3,500,0.6,200,3,q2,4400,0.0064870179735595015,0.012533265345765347,0.020454545454545454,0.010165226855822938,0.02464554321940685,0.03840909090909091
Hybrid-Matrix,0.3,500,0.6,200,3,q3,2896,0.0027899944092756672,0.0045703433307024465,0.007251381215469613,0.004331243642720264,0.009739213364903973,0.013812154696132596
Hybrid-Matrix,0.3,500,0.6,200,3,q4,1678,0.0007500044793401999,0.0010429082240762813,0.0017878426698450535,0.0009224339966330588,0.0015395311879221293,0.0023837902264600714
Hybrid-Matrix,0.3,500,0.6,200,3,q5,698,0.0,0.0,0.0,0.0007311191386975487,0.0028653295128939827,0.0028653295128939827
Hybrid-Matrix,0.5,500,0.6,200,3,overall,6013,0.33338964723558967,0.20349062950438696,0.854648262098786,0.3310492428890134,0.2961154088963321,0.9166805255280226
Hybrid-Matrix,0.5,500,0.6,200,3,q1,5943,0.35426093302648204,0.2623256417681143,0.8584889786303214,0.36646740543640804,0.37967376075988307,0.9204105670536766
Hybrid-Matrix,0.5,500,0.6,200,3,q2,4400,0.008095683635965297,0.01540268191404555,0.026136363636363635,0.01260201828304474,0.030331761041988314,0.04931818181818182
Hybrid-Matrix,0.5,500,0.6,200,3,q3,2896,0.003072709452057437,0.005260951065509076,0.008287292817679558,0.004684460869759099,0.010680577479610629,0.015538674033149171
Hybrid-Matrix,0.5,500,0.6,200,3,q4,1678,0.0006641417491546386,0.0010429082240762813,0.0017878426698450535,0.0008644784799154935,0.0016388557806912992,0.0023837902264600714
Hybrid-Matrix,0.5,500,0.6,200,3,q5,698,0.0,0.0,0.0,0.00037628873214497644,0.0014326647564469914,0.0014326647564469914
Hybrid-Matrix,0.7,500,0.6,200,3,overall,6013,0.3477168825237421,0.2137140448196563,0.8652918676201563,0.34707470024883746,0.31280816570619113,0.9251621486778646
Hybrid-Matrix,0.7,500,0.6,200,3,q1,5943,0.36877581445550844,0.2747477072091187,0.8685848897863032,0.38321137039322406,0.39967200019841415,0.928487295978462
Hybrid-Matrix,0.7,500,0.6,200,3,q2,4400,0.010419360584822806,0.01914267929040656,0.03295454545454545,0.016621136644466704,0.03868448698920789,0.07113636363636364
Hybrid-Matrix,0.7,500,0.6,200,3,q3,2896,0.0031022747743123923,0.005704091028676664,0.009668508287292817,0.005290060988036483,0.013368192580899763,0.02037292817679558
Hybrid-Matrix,0.7,500,0.6,200,3,q4,1678,0.0007313915354174131,0.0011918951132300357,0.0017878426698450535,0.0009523870651621313,0.0018375049662296382,0.0029797377830750892
Hybrid-Matrix,0.7,500,0.6,200,3,q5,698,0.0,0.0,0.0,0.00037628873214497644,0.0014326647564469914,0.0014326647564469914
Hybrid-Matrix,0.3,200,0.3,200,4,overall,6006,0.27530368013262396,0.1611176954353498,0.7910422910422911,0.2692333514359644,0.23164611833229232,0.8697968697968698
Hybrid-Matrix,0.3,200,0.3,200,4,q1,5939,0.29385160111197967,0.2087514230176137,0.7992928102374137,0.2996795599469075,0.3005509729051465,0.8785990907560195
Hybrid-Matrix,0.3,200,0.3,200,4,q2,4417,0.0005405413848768546,0.000981058033355973,0.0011319900384876612,0.0007997830574334604,0.0018300505622217188,0.002490378084672855
Hybrid-Matrix,0.3,200,0.3,200,4,q3,2931,0.0,0.0,0.0,0.000300790679488049,0.001194131695667008,0.001364721937905152
Hybrid-Matrix,0.3,200,0.3,200,4,q4,1676,0.00014775822678229577,0.0002983293556085919,0.0005966587112171838,0.0002718803764561217,0.0005966587112171838,0.0005966587112171838
Hybrid-Matrix,0.3,200,0.3,200,4,q5,710,0.0,0.0,0.0,0.0,0.0,0.0
Hybrid-Matrix,0.5,200,0.3,200,4,overall,6006,0.291068554760709,0.17503543419132847,0.8118548118548119,0.28509280756662925,0.24845810510881558,0.8856143856143857
Hybrid-Matrix,0.5,200,0.3,200,4,q1,5939,0.3114154855870874,0.22650350396898788,0.820003367570298,0.3180977258080601,0.32233104941486024,0.8940899141269574
Hybrid-Matrix,0.5,200,0.3,200,4,q2,4417,0.0009244377197942762,0.0014998868009961513,0.0022639800769753225,0.0016014641778418616,0.003933665383744623,0.005207154177043242
Hybrid-Matrix,0.5,200,0.3,200,4,q3,2931,0.0004446042503416868,0.001194131695667008,0.001364721937905152,0.0006236021428760055,0.0018196292505402024,0.0020470829068577278
Hybrid-Matrix,0.5,200,0.3,200,4,q4,1676,0.0003898528395022369,0.0005966587112171838,0.0005966587112171838,0.0003898528395022369,0.0005966587112171838,0.0005966587112171838
Hybrid-Matrix,0.5,200,0.3,200,4,q5,710,0.0,0.0,0.0,0.0,0.0,0.0
Hybrid-Matrix,0.7,200,0.3,200,4,overall,6006,0.31131332791907507,0.19056123210048856,0.8363303363303364,0.30694773942508835,0.2727586777617189,0.9047619047619048
Hybrid-Matrix,0.7,200,0.3,200,4,q1,5939,0.3333498214038104,0.2464806329909104,0.8437447381714094,0.34264771009474965,0.3522567869440399,0.9121064152214178
Hybrid-Matrix,0.7,200,0.3,200,4,q2,4417,0.0019529179770758894,0.004094030639197042,0.005886348200135839,0.0036669730942206257,0.010314751281470776,0.014263074484944533
Hybrid-Matrix,0.7,200,0.3,200,4,q3,2931,0.0010088768684824608,0.0019902194927783464,0.002388263391334016,0.0016410567940790216,0.00418271027278192,0.005458887751620608
Hybrid-Matrix,0.7,200,0.3,200,4,q4,1676,0.0005703040532409036,0.0005966587112171838,0.0005966587112171838,0.0007194687310451995,0.0011933174224343676,0.0011933174224343676
Hybrid-Matrix,0.7,200,0.3,200,4,q5,710,0.0,0.0,0.0,0.0,0.0,0.0
Hybrid-Matrix,0.3,200,0.6,200,4,overall,6006,0.32150824659132526,0.19557067533540112,0.8423243423243423,0.31871477545716226,0.2817504617571947,0.9072594072594072
Hybrid-Matrix,0.3,200,0.6,200,4,q1,5939,0.34172761220146647,0.25017987814052733,0.8459336588651288,0.3532701740313859,0.36149063928855385,0.9116012796767132
Hybrid-Matrix,0.3,200,0.6,200,4,q2,4417,0.005640194828953829,0.011390307677380352,0.019470228661987776,0.008295370719744061,0.01981966666141445,0.03328050713153724
Hybrid-Matrix,0.3,200,0.6,200,4,q3,2931,0.0033833026323347353,0.006557163977839516,0.009211873080859774,0.004318491199944032,0.009639161020941983,0.015353121801432957
Hybrid-Matrix,0.3,200,0.6,200,4,q4,1676,0.0018337939863872499,0.00293357199681782,0.003579952267303103,0.0020393855428546496,0.0036793953858392995,0.004176610978520286
Hybrid-Matrix,0.3,200,0.6,200,4,q5,710,0.0008886334557344473,0.0014084507042253522,0.0014084507042253522,0.0008886334557344473,0.0014084507042253522,0.0014084507042253522
Hybrid-Matrix,0.5,200,0.6,200,4,overall,6006,0.3320203458723231,0.20415393602244988,0.8528138528138528,0.3300429102944119,0.29530829159344457,0.9177489177489178
Hybrid-Matrix,0.5,200,0.6,200,4,q1,5939,0.35291115972577924,0.2614964585628318,0.8565415053039233,0.3655507579407625,0.37756928351106767,0.9208620979962957
Hybrid-Matrix,0.5,200,0.6,200,4,q2,4417,0.00677970910655252,0.013732269290340379,0.02422458682363595,0.009847565528065134,0.02351777030857855,0.039619651347068144
Hybrid-Matrix,0.5,200,0.6,200,4,q3,2931,0.0033085474995939107,0.006602654709103021,0.009211873080859774,0.004533124057605087,0.010577407353251776,0.01671784373933811
Hybrid-Matrix,0.5,200,0.6,200,4,q4,1676,0.0013899658401075687,0.0015910898965791566,0.0017899761336515514,0.0023340023826960137,0.005071599045346062,0.0053699284009546535
Hybrid-Matrix,0.5,200,0.6,200,4,q5,710,0.0007042253521126761,0.0014084507042253522,0.0014084507042253522,0.0007042253521126761,0.0014084507042253522,0.0014084507042253522
Hybrid-Matrix,0.7,200,0.6,200,4,overall,6006,0.34394098302837145,0.2128971587719312,0.8653013653013653,0.3421889280880022,0.30710466810935244,0.9222444222444223
Hybrid-Matrix,0.7,200,0.6,200,4,q1,5939,0.3649685621774273,0.2724233294143597,0.8678228658023236,0.3782152163429916,0.3914690221711947,0.9243980468092271
Hybrid-Matrix,0.7,200,0.6,200,4,q2,4417,0.008247266535259605,0.016433578998668427,0.0287525469775866,0.01276173291651896,0.03123219258039272,0.051845143762734885
Hybrid-Matrix,0.7,200,0.6,200,4,q3,2931,0.003547744660777926,0.006773244951341165,0.00989423404981235,0.005183422947122505,0.012090121864942746,0.019106107130672127
Hybrid-Matrix,0.7,200,0.6,200,4,q4,1676,0.0013899658401075687,0.0015910898965791566,0.0017899761336515514,0.0024346142117094714,0.005355722241163769,0.0065632458233890216
Hybrid-Matrix,0.7,200,0.6,200,4,q5,710,0.0007042253521126761,0.0014084507042253522,0.0014084507042253522,0.0007042253521126761,0.0014084507042253522,0.0014084507042253522
Hybrid-Matrix,0.3,500,0.3,200,4,overall,6006,0.27938580713105526,0.16431726207755498,0.7963702963702963,0.27355719104890763,0.23606618867872178,0.8734598734598734
Hybrid-Matrix,0.3,500,0.3,200,4,q1,5939,0.29838564748595825,0.2128495741627455,0.8046809227142616,0.3046155069704434,0.3059883731372571,0.882135039568951
Hybrid-Matrix,0.3,500,0.3,200,4,q2,4417,0.0006710044380967785,0.0012829220436193494,0.001584786053882726,0.0010574646220544155,0.002650743340125273,0.003395970115462984
Hybrid-Matrix,0.3,500,0.3,200,4,q3,2931,0.00010270555976253197,0.000341180484476288,0.000341180484476288,0.00040032547960721683,0.0015353121801432957,0.0017059024223814397
Hybrid-Matrix,0.3,500,0.3,200,4,q4,1676,0.00014497125577543903,0.0002983293556085919,0.0005966587112171838,0.00026956234622255566,0.0005966587112171838,0.0005966587112171838
Hybrid-Matrix,0.3,500,0.3,200,4,q5,710,0.0,0.0,0.0,0.0,0.0,0.0
